business_id,name,address,city,categories,stars,review_count,latitude,longitude
raqvyecyOjJeL3bm10UmWA,Filthy McNasty's,"10511A 82 Avenue NW, 2nd Level",Edmonton,"Dive Bars, Bars, Pubs, Nightlife, Karaoke",3.5,24,53.518086,-113.501243
ZYlDRSuhC-97FyqsPg1KCA,Pacos Tacos Metairie,4726 Veterans Memorial Blvd,Metairie,"Restaurants, Mexican, Tacos",4.5,160,30.004915,-90.188874
nePfs3CnunACNnyMkr75kg,Futons Unlimited,"801 Veterans Memorial Blvd, Ste C",Metairie,"Home & Garden, Furniture Stores, Shopping",4.5,6,30.0019636,-90.1311818
N8AssARasWM0G3vjVZvxKA,Oddities and Antiques,1764 Clearwater Largo Rd N,Clearwater,"Shopping, Costumes, Antiques, Arts & Crafts, Hobby Shops",4.0,16,27.9326591494,-82.795616211
JVTe_NsTmHyBWjkmfB4jpA,Duvall's Appliance Service,7800 S Kentucky Ave,Camby,"Local Services, Appliances & Repair",1.5,11,39.6510168,-86.3258909
QoYLTZJRrkhuF8Hdg9y6Dw,Mario's Barber Shop,27 S Eagle Rd,Havertown,"Barbers, Beauty & Spas",3.5,11,39.9724551,-75.3195694
WZgfBnIvBZ2B7OWkyiOPUA,Raley's,3310 S McCarran Blvd,Reno,"Food, Grocery, Delis, Restaurants, Beer, Wine & Spirits",3.0,27,39.4841296,-119.7464043
BP_Vj3rJitWzSs6khFZ4sA,"Bella Under the Sea Spa, Inc.",2807 9th St N,St. Petersburg,"Skin Care, Beauty & Spas, Day Spas",2.5,6,27.7978124,-82.6467251
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,"1261 Gulf Blvd, Ste 125",Clearwater,"Cuban, Food, Delis, Convenience Stores, American (Traditional), Breakfast & Brunch, Restaurants",4.5,68,27.9519833,-82.829696
-4qjiD8Rk5yNDHM6H06A2Q,Little Plumber Girl,10411 45th Street NW,Edmonton,"Local Services, Septic Services, Plumbing, Heating & Air Conditioning/HVAC, Water Heater Installation/Repair, Home Services",5.0,6,53.5468963,-113.4109824
__Jhyl5p8bfnnYOGjwPtsg,Al-Sham Restaurant,201 W Boise Ave,Boise,"Arabic, Mediterranean, Restaurants",4.0,19,43.5858828,-116.1837916
coQA2WS-e4RfsZYIgBKkaQ,Preachers BBQ,1040 Fourth St N,St. Petersburg,"Barbeque, Restaurants",3.5,5,27.7828863,-82.6386889
qt1o4H9O9lBwqf3K7GGFag,Jungle Bills Tiki Grill,2950 Gulf To Bay Blvd,Clearwater,"American (Traditional), Comedy Clubs, Sandwiches, Tiki Bars, Arts & Entertainment, Restaurants, American (New), Music Venues, Bars, Nightlife",4.5,15,27.9612023,-82.7147014
v5T1Q21TT1_S_aY_G8Mf-g,Mr. Baja Fish,405 E Wetmore Rd,Tucson,"Seafood, Restaurants, Mexican",4.0,69,32.2873778,-110.9657056
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,"301 W Platt St, Unit C",Tampa,"Restaurants, Caribbean",4.5,697,27.9422145,-82.4629632
SspYxz38H9dAH6exnVSeeQ,Basics and Beyond fitness & nutrition,"2424 21st Ave S, Ste 104",Nashville,"Weight Loss Centers, Gyms, Physical Therapy, Nutritionists, Health & Medical, Fitness & Instruction, Active Life, Trainers",4.5,6,36.1260948138,-86.8043856214
5p27FvnOgrDs-i6dHccC0g,Clementine's Naughty and Nice Creamery,4715 Macklind Ave,St. Louis,"Ice Cream & Frozen Yogurt, Food",4.5,66,38.5863918,-90.2845434844
qQDtO1tkR993KT2vbxpk6A,U.s. Post Office,"10850 Lincoln Trl, Unit 20",Fairview Heights,"Post Offices, Public Services & Government",3.5,6,38.591816,-89.9910359
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,1316 State St,Santa Barbara,"Restaurants, Argentine",3.5,56,34.424829,-119.706032
NqNsWgSF8RPFJegAjAgJFA,Growing Smiles in Floral Vale,808 Floral Vale Blvd,Yardley,"Oral Surgeons, Pediatric Dentists, Police Departments, Public Services & Government, Health & Medical, Dentists",5.0,8,40.219477,-74.881566
btFjp4USFjAdCzliAaKDZw,River Horse Brewing Company,2 Graphics Dr,Ewing Township,"Food, Breweries",4.0,46,40.2763769,-74.796004
Y70T1eClNnw_PlBkr1IHqg,Panda Express,1606 W Valencia Rd,Tucson,"Chinese, Fast Food, Restaurants",1.5,44,32.1342676,-110.9998502
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,4427 Hollister Ave,Santa Barbara,"Restaurants, Mexican",4.0,66,34.4397058,-119.7708382
TghRoAMx43V-9l7mH-SENg,Crabby Bills Clearwater Beach,37 Causeway Blvd,Clearwater Beach,"Food, Seafood, Restaurants, American (Traditional), Specialty Food, Seafood Markets",3.5,408,27.9770768,-82.8277495
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,212 S 12th St,Philadelphia,"Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Bakeries, Cafes",4.5,310,39.948081,-75.1608093
F-nZSI0wHuKaEu4FGI1YZA,Livefit Spa,"670 2nd St N, Unit B",Safety Harbor,"Day Spas, Active Life, Fitness & Instruction, Beauty & Spas, Massage Therapy, Health & Medical, Massage, Trainers, Yoga",4.0,5,27.991476,-82.693748
YjcWqy2UfCmBeiPbgdFxVA,CVS Pharmacy,802 Lansdowne Ave,Drexel Hill,"Health & Medical, Pharmacy, Drugstores, Food, Convenience Stores, Shopping",2.0,24,39.9594985031,-75.2882701022
_9JumTIHEQgTV9-gGe_TWg,Sligo,101 Byers Dr,Glen Mills,"Restaurants, Pubs, Bars, Irish, Nightlife",3.0,27,39.8832511815,-75.5276414907
P7oAQxDu8rapFn8QY0nmyA,LesbiVeggies,112 W Merchant St,Audubon ,"Food, Vegetarian, Cafes, Vegan, Food Delivery Services, Gluten-Free, Event Planning & Services, Caterers, Restaurants",4.5,52,39.893852132,-75.0719857
GUeSCsXEDqxHJqeYi5hmqg,Your Story Photo + Cinema,,Maplewood,"Photographers, Graphic Design, Session Photography, Event Photography, Event Planning & Services, Professional Services",5.0,11,38.6132118,-90.3207299
WiF0TF-648bQsZ0dYyhpXw,Retail Express,2750 Grant Ave,Philadelphia,"Couriers & Delivery Services, Local Services",1.0,9,40.0717692,-75.0202703
SDuso-KRP-gkOqiyNEwd2w,Awe For Pets Sake,38133 12th Ave,Zephyrhills,"Pet Services, Pet Groomers, Pets",4.0,7,28.2399699,-82.1853624
BmRiZG7YUTQ1lfK61J6zLA,William Way Community Center,1315 Spruce St,Philadelphia,"Local Services, Community Service/Non-Profit",4.5,6,39.9470772,-75.1633393
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,5431 N 5th St,Philadelphia,"Restaurants, Chinese",2.5,6,40.0342865,-75.1307075
Gg_9lJOk0I8HDOw-Vj8P5Q,Café Zupas,129 Broadway St,Boise,"Restaurants, Desserts, Sandwiches, Food, Soup, American (New), Salad",3.0,75,43.6105374506,-116.1941686466
FZ-npfKC40k6dDbhtuerbA,Music City Golf,"5133 Harding Pike, Ste A1",Nashville,"Golf Equipment, Active Life, Golf Equipment Shops, Sporting Goods, Shopping, Golf",4.0,6,36.1038246,-86.8679043
Y29oTlO5PtAl8ypLSW9ZLQ,Savanna MedSpa,"4015 E Paradise Falls Dr, Ste 131",Tucson,"Hair Removal, Laser Hair Removal, Health & Medical, Day Spas, Medical Spas, Beauty & Spas, Skin Care",4.0,8,32.270941,-110.907154
0NgtLd-Szpxs21IWNKv8SA,Act Too Players,"1113 Murfreesboro Rd, Ste 119",Franklin,"Arts & Entertainment, Specialty Schools, Education, Performing Arts",4.0,8,35.9183368629,-86.8383651233
dwoqTu3q0D_T2UfT7cgHqw,Pia Urban Cafe & Market,2834 E Washington St,Indianapolis,"Bagels, Restaurants, Food, Cafes, Breakfast & Brunch, Sandwiches, Coffee & Tea",5.0,40,39.7687205,-86.1153179
gXlXPHZRKsFbAwV-nZ-FRA,Kelly Nails,"8109 E US Hwy 36, Ste 36",Avon,"Hair Removal, Beauty & Spas, Nail Salons, Waxing",2.5,17,39.7623869,-86.3800601
1__KKHIK8WuO_3zaXx6PmA,Roadrunner Lock & Safe,5001 E Speedway Blvd,Tucson,"Home Services, Safe Stores, Keys & Locksmiths, Shopping",4.0,19,32.2367069,-110.8859797
Tu49CxyC5XEV8NaxdygWjQ,Millwoods Registry Services,6410 28 Avenue NW,Edmonton,"Automotive, Departments of Motor Vehicles, Public Services & Government, Registration Services",2.0,13,53.4592140308,-113.4293633553
UGebrYgNZrMzbGbcI01JWA,Hiccups & Churroholic,13030 N Dale Mabry Hwy,Tampa,"Juice Bars & Smoothies, Restaurants, Chicken Wings, Food, Asian Fusion, Ice Cream & Frozen Yogurt, Desserts",4.5,108,28.0645829885,-82.5057124
7BWkkkgrN4rGo-IyOlookA,Below Hair Studio,203-16640 71 Street NW,Edmonton,"Beauty & Spas, Hair Salons, Makeup Artists, Eyebrow Services",3.5,12,53.6281179,-113.4520276
_9gn7gLs0YOjPfVcdvqRBg,The Local,3841 Northdale Blvd,Greater Northdale,"Bars, Food, Brewpubs, Nightlife, Breweries",3.5,14,28.0942004067,-82.5044666603
kASM7Kd3EULovKAJpkjT0A,Panda Flowers #22,9772 170th St,Edmonton,"Shopping, Flowers & Gifts, Florists",3.0,8,53.5353693,-113.616436
yP-93hQPe8q8a4D-HlP1dg,Rico’s Food Factory,1402 US Hwy Alt 19,Holiday,"Sandwiches, Food, Caribbean, Puerto Rican, Restaurants, Food Trucks",5.0,6,28.1789028,-82.743308
gpOUCroDdMBXM_Hav3FFXA,Simple Solutions Home Repairs,1316 Bigler St,Philadelphia,"Flooring, Painters, Home Services, Contractors, Handyman",4.5,7,39.91384,-75.170405
7JHjy3WEc_XW3FmCMELRvg,Terry Parkway Animal Hospital,636 Terry Pkwy,Gretna,"Pet Stores, Pet Services, Pet Sitting, Pets, Veterinarians",4.5,11,29.902336,-90.0307482
uZkF0_3U0Ggan_cZxtgRtQ,The Demo,4191 Manchester Ave,Saint Louis,"Arts & Entertainment, Nightlife, Music Venues",3.5,5,38.627618,-90.253814
7kTipMEj16W7ZsEZHaIbSg,Plumas Park,1200 Plumas St,Reno,"Parks, Active Life",3.5,7,39.5130754,-119.8123244
L3u4I6wHtwMQJ-ZtvfrkkQ,McDonald's,3640 W Tangerine Rd,Marana,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",1.5,36,32.424583,-111.043025
8mSdVzs3EPJwr_dDZ44atQ,Mattress Warehouse of Nashville,4648 Old Hickory Blvd,Old Hickory,"Home & Garden, Shopping, Discount Store, Mattresses",4.0,13,36.203264,-86.621256
V8WH8Op-Euz9vpInRD88RQ,Ceasar's,209 Monroe St,Gretna,"Arts & Entertainment, Nightlife, Music Venues",4.0,8,29.93741,-90.051977
i_m9YbF-aroU529TEqcecQ,Abra Auto Body Repair of America,7300 Watson Rd,Shrewsbury,"Automotive, Wheel & Rim Repair, Body Shops, Windshield Installation & Repair",2.5,5,38.5795407,-90.3253109
DmlktzznjvmXNwjpNQVYnQ,Makin Waves,"619 S Gulfview Blvd, Ste B",Clearwater,"Beaches, Active Life, Bike Rentals, Paddleboarding, Jet Skis, Rafting/Kayaking, Boating",3.0,49,27.967115,-82.8268972
tQ7K3kTDMtl6AaBFZJcn-Q,Assurance Relocation Systems,2880 N Flowing Wells Rd,Tucson,"Transportation, Home Services, Movers, Self Storage, Shipping Centers, Hotels & Travel, Shopping, Local Services, Home & Garden, Professional Services",2.5,11,32.2590168272,-110.9945524165
AOdmsYHles7e3G5VnZi5AQ,A Plus Soft Wash,"2803 Gulf To Bay Blvd, Suit 408",Clearwater,"Pressure Washers, Gutter Services, Home Cleaning, Roofing, Home Services, Window Washing",4.5,9,27.9602233,-82.7214369
DrVl5UFuhbud0DGTzCiUDg,Mattei Tire Co,2701 S Marvine St,Philadelphia,"Tires, Automotive",4.0,7,39.9160361,-75.1666909
5YGfTrvNftNIS7qAF9qikA,Z Dog Day Care,2617 Washington Ave,Philadelphia,"Pet Training, Pet Services, Pets, Dog Walkers, Pet Sitting",4.0,33,39.9405185,-75.1870153
Jqwjmp1Y04ZwUidKr5ezIQ,Tucson Waldorf School,3605 E River Rd,Tucson,"Middle Schools & High Schools, Waldorf Schools, Education, Elementary Schools, Preschools",5.0,5,32.2768947008,-110.915421
K51bVqlGcpTMDK3-SDkBeQ,Panera Bread,620 Royal Pkwy,Nashville,"Coffee & Tea, Breakfast & Brunch, Food, Salad, Bagels, Sandwiches, Bakeries, Restaurants, Soup",2.5,80,36.1457641,-86.6682195
Jy3q8efZ3D6rzLbxqIow2A,Drybar - Indianapolis,8691 River Crossing Blvd.,Indianapolis,"Hair Stylists, Hair Salons, Beauty & Spas, Blow Dry/Out Services",4.5,60,39.9135999,-86.1047147
pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,3701 Iberville St,New Orleans,"Restaurants, Bars, Nightlife, American (Traditional), Cajun/Creole, Seafood",4.5,1289,29.9730943,-90.0959144
8cLbpSZOHnmzxzDNSBGQCA,About BBQ,933 Race Sreet,Philadelphia,"Barbeque, Restaurants",4.0,14,39.9554168697,-75.1554945434
zeNIDipmDNm1HUn_BMa91Q,Esporta Fitness,109 Quarry Rd,Downingtown,"Gyms, Active Life, Trainers, Fitness & Instruction, Yoga, Sports Clubs",2.5,41,40.0172867552,-75.6712672283
A0B6QB3IwUOvhRORCnLECg,CVS Pharmacy,306 E Baltimore Ave,Media,"Drugstores, Health & Medical, Convenience Stores, Pharmacy, Shopping, Food",3.0,8,39.915937,-75.384661
OiNtkzCzRaYQMyboHLo7Kw,Jin's Alterations,1250 Seminole Blvd,Largo,"Local Services, Sewing & Alterations",4.0,19,27.9042780418,-82.7877166322
ODwVJB5OWHD5M-R2wGc6_Q,Mr. Tire Auto Service Centers,401 White Horse Pike,Oaklyn,"Auto Repair, Wheel & Rim Repair, Automotive, Tires, Oil Change Stations",3.5,33,39.9049135077,-75.0788229704
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,7911 W Hillsborough Ave,Tampa,"Chinese, Sushi Bars, Japanese, Restaurants",3.5,155,27.9969683,-82.5701668
nfCzL04LIK5UxZ6xuMVirw,Endeavor Boutique,846 S Rangeline Rd,Carmel,"Accessories, Fashion, Shopping, Women's Clothing",4.5,5,39.9686071,-86.1272784
iPM6J0JxLjXZtExli1OBDA,Burger King,"101 E Rt 70, Ste A",Marlton,"Fast Food, Restaurants, Burgers",2.5,8,39.8928598,-74.9157392
cwSlDlrmK1qlOWH9zDuNKQ,Domino's Pizza,"27 N Maple Ave, Ste 5",Marlton,"Chicken Wings, Restaurants, Sandwiches, Pizza",3.5,24,39.8953038,-74.9212882
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,1947 Wlumsden Rd,Brandon,"Restaurants, Thai",4.0,195,27.9213164796,-82.3168221354
S5zpryZNidOZUFcfznfhaQ,I Like To Move It,,Philadelphia,"Self Storage, Home Services, Local Services, Couriers & Delivery Services, Movers, Home Cleaning",4.0,144,40.1270723,-75.3353875
gAHAGpvX090Ws7utuAUFkw,Jellybean Jungle,230 N Maple Ave,Marlton,"Amusement Parks, Parks, Active Life, Party & Event Planning, Event Planning & Services, Kids Activities",4.0,24,39.9152952,-74.9267969
qB7z4j5_syaV8-aNosAJIA,Jiffy Lube,5710 E 22nd Street,Tucson,"Auto Repair, Oil Change Stations, Automotive, Tires",4.0,36,32.2065408,-110.870281
BVF9gWOAItS-781FlzGA_w,Tango Grill Nashville,"4930 Linbar Dr, Ste 102",Nashville,"Argentine, Restaurants",5.0,10,36.0829465,-86.7023219
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,"6201 N Front St, Ste 16",Philadelphia,"Restaurants, Breakfast & Brunch",3.0,15,40.045729,-75.11891
9NGdhURHVcGeiG0-HDmESg,Joy's Nails,905 Sr 60,Brandon,"Beauty & Spas, Nail Salons",3.5,5,27.936692,-82.270246
UEFsT8vkq9SZHGurK7aQFg,Du Bowl Lanes,2711 Lemay Ferry Rd,Saint Louis,"Bars, Bowling, Cocktail Bars, Nightlife, Recreation Centers, Active Life",5.0,5,38.5188204,-90.3084513
dcpWZ6Yk_S0HqTlNBi8jiA,The Woodrack Cafe,"7603 - 109th Street, Suite 101",Edmonton,"Food, Coffee & Tea, Restaurants, Desserts, Cafes",4.0,60,53.5124378,-113.5120394
rIEbhLBfS5KQGKbQ6wxd2w,Benefit Cosmetics Boutique & BrowBar,925 State St,Santa Barbara,"Cosmetics & Beauty Supply, Hair Removal, Eyebrow Services, Shopping, Tanning, Makeup Artists, Waxing, Beauty & Spas, Eyelash Service",4.0,62,34.4210069,-119.7015452
wdtfQj7pUzrjm6db133F6Q,Knoxville's Tavern,10736 Jasper Avenue,Edmonton,"Bars, Nightlife",2.5,18,53.541367,-113.50578
coR0dFgGOU7fVku6xDdH-A,Bikram's Yoga College Of India,6261 N Oracle Rd,Tucson,"Fitness & Instruction, Yoga, Active Life",3.5,19,32.3201693,-110.9756774
0ZETsmrLSGWaBu1NNdcmYw,Office Depot,1024 Big Bend Blvd,Richmond Heights,"Printing Services, Local Services, Shopping, Computers, Office Equipment",2.5,15,38.633743,-90.318239
9FxJE_UeJMlEKn7g7qkc7Q,Marsh Supermarket,2904 S State Road 135,Greenwood,"Grocery, Food",3.0,9,39.5748164285,-86.1600039992
WzWBfCHurRUGpQuXkMnfow,Copa Cabana,8230 Gateway Boulevard,Edmonton,"Latin American, Restaurants, Mexican",2.0,5,53.5188479,-113.495416
C2KhibuDzv3HJvZubkHTJA,Village Thrift Stores,2917 Kensington Ave,Philadelphia,"Thrift Stores, Used, Vintage & Consignment, Fashion, Shopping",3.0,15,39.992888,-75.119347
Y2MuQoT_SpfzZxjn5JY7Ag,Whitts Barbecue,386 Southwinds Dr,Franklin,"Event Planning & Services, Restaurants, Caterers, Barbeque",4.5,14,35.9148575,-86.8366202
Mnr3Qp-sPIpuIjKzENqxVg,Krab Kingz,8021 W Florissant Ave,Jennings,"Seafood, Restaurants",2.5,18,38.7284109,-90.2760008
YNm4WrEHejsVIEfkZ0MZFQ,Penske Truck Rental,1405 Glendale Ave,Sparks,"Transportation, Movers, Home Services, Hotels & Travel, Truck Rental, Automotive",3.5,15,39.5271044,-119.7604285
ZZgMWgzCry_MVTwX0TOtCw,Erie Construction,128 Weldon Pkwy,Maryland Heights,"Home Services, Roofing, Windows Installation, Home & Garden, Shopping, Kitchen & Bath",1.0,8,38.7098853,-90.4412092
bESAmNZkIhoNPC25CpFuxA,Nirvana Day Spa,"1465 S Ft Harrison Ave, Ste 101",Clearwater,"Skin Care, Day Spas, Waxing, Hair Removal, Beauty & Spas",5.0,6,27.9441971823,-82.7998392871
GoX9xsurR2_UNsJTzZVkjQ,Eggroll Queen Cafe,459 W Butler Ave,Chalfont,"Restaurants, Vietnamese, Cafes",4.0,29,40.2711832,-75.2236348
iDYrFicxiU97EBgulvQZBw,Finish Line Wash & Lube,586 Rte 38 E,Maple Shade,"Gas Stations, Oil Change Stations, Car Wash, Auto Detailing, Automotive",3.0,91,39.9430587,-74.9715445
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,"1560 E 86th St, Ste C",Indianapolis,"Fast Food, Restaurants, Mexican",3.0,65,39.912878,-86.134275
i5DH8fyS7JTu61qrIgRRWA,Urban Princess Boutique,620 S 4th St,Philadelphia,"Fashion, Women's Clothing, Flowers & Gifts, Shopping, Jewelry, Accessories, Gift Shops",5.0,18,39.9411303,-75.1493963
WrFvJEtLk6JJkOpuolLWYA,Peerless Cleaners,698 Forest St,Reno,"Dry Cleaning & Laundry, Laundry Services, Local Services, Sewing & Alterations",2.5,27,39.5182769,-119.8107475
8T6uYsThST698NvZkAiZ_A,Gateway Tire & Service Center,380 Hancock St,Gallatin,"Tires, Oil Change Stations, Automotive, Auto Repair",4.0,11,36.3730078,-86.4629097
aCU6-q3YSwyjBtOheUwdUw,Martin's wrecker Service,263 Hermitage Ave,Nashville,"Towing, Automotive",2.0,12,36.1529100606,-86.7540203
9PJUTMsQQ48F-rDLwvu30w,Noble Hops,7250 S Tucson Blvd,Tucson,"American (New), Gastropubs, Restaurants",3.0,28,32.1202544,-110.937308
vnR7xIHTh2sh55cqJNVFEw,AJ's Nail Spa,2005 E Hillsborough Ave,Tampa,"Nail Salons, Beauty & Spas",2.5,16,27.99562,-82.436028
6tkLSbQ_EPc6PM9vGrHK8A,Target,6845 Sierra Center Pkwy,Reno,"Shopping, Department Stores, Drugstores, Fashion, Electronics, Grocery, Food, Home & Garden, Furniture Stores",3.5,117,39.463531,-119.780964
wPViqOIThG5W_p4FKGqjrQ,4 Hands Brewing,1220 S 8th St,Saint Louis,"Pubs, Breweries, Bars, Nightlife, Food",4.0,345,38.61496,-90.197527
EUvK_xnJb_ZbMZ1T5uTBUQ,Tahoe Meadows,,Reno,"Hiking, Parks, Active Life",5.0,40,39.3031597138,-119.9121580828
CPFKi2lZJazP6IdtCdDDyg,Coffeebar,682 Mt Rose St,Reno,"Bars, Coffee & Tea, Restaurants, Cafes, Food, Nightlife, Breakfast & Brunch, Wine Bars, Sandwiches",4.5,676,39.5090563,-119.8149981
ttLa_rs6CZOcBZN_XWEAwQ,MSB Roofing,2907 Belgrade St,Philadelphia,"Roofing, Home Services",2.0,6,39.982307,-75.111553
m0J32LZvlTFgnWZsqxUHIQ,HCI Alternatives,1014 Eastport Plaza Dr,Collinsville,"Cannabis Dispensaries, Health & Medical, Cannabis Clinics, Shopping",2.5,47,38.6780873,-90.0164324
Ns1mgVrGKCxTv_ZGM9K7Vg,Chase Bank,1 Brentwood Promenade Ct,Brentwood,"Financial Services, Banks & Credit Unions",3.0,5,38.628834,-90.341978
GTHXxbPypn7uWVQynK10sQ,Ruggieri's Pizza and More,1201 California Ave,Reno,"Italian, Restaurants",3.0,11,39.513781,-119.829137
5mgI6ZNWbWICn84OiRpczQ,Roundabout Market And Bistro,7665 Town Sq Way,Reno,"Steakhouses, American (New), Restaurants, Pizza, Italian",4.0,10,39.5289369266,-119.9143981934
H_myjugKRTnMs3agPOet5w,Custom Classics,"1018 W Brandon Blvd, Ste 110",Brandon,"Body Shops, Automotive",4.5,14,27.938518,-82.299099
Zoy8GItpJMj4QlrhYmRp6A,Windsor Club at Legacy Park,9905 Windsor Club Dr,Riverview,"Apartments, Real Estate, Home Services",3.5,7,27.91796,-82.341681
CBfW6HPqKP-46zadC1ktVw,Osborne Bi-Rite,3302 Nolensville Pike,Nashville,"Southern, Grocery, Restaurants, Food",3.5,6,36.1014833,-86.739948
IHlOxPBY8QAg6udrZ82hNw,Mini Movers,,Folsom,"Recycling Center, Home Services, Movers, Local Services, Junk Removal & Hauling, Shopping, Self Storage, Home Staging, Furniture Stores, Home & Garden, Real Estate",4.5,22,39.890962,-75.327282
nTZuJSfwCoNOyA1yS3rbOQ,The Silver Bough,1295 Coast Village Rd,Santa Barbara,"American (New), Restaurants",4.5,7,34.4212447,-119.640407
GeYXCxwMKLGVOACFXcsMdQ,Marshalls,12555 Olive Blvd,Saint Louis,"Department Stores, Shopping, Fashion",3.0,17,38.6786185285,-90.4610667826
CMXOuaH9ENYoUgxlExqLiw,Nashville Catering Company,"4825 Trousdale Dr, Ste 228",Nashville,"Food Delivery Services, Event Planning & Services, Food, Caterers",5.0,5,36.0754776,-86.7602958
cOXVi0GEeQC6m8SN0Q522g,Sal & Pat's Pizza,239 W Browning Rd,Bellmawr,"Cheesesteaks, Restaurants, Pizza, Chicken Wings",2.5,19,39.8683725,-75.0908092
5AOkxsg6UJQ_CoJTMBDUmQ,Ralph's on the Park,900 City Park Ave,New Orleans,"American (New), Restaurants, Cajun/Creole",4.0,299,29.983468,-90.098151
wulkU9pq5UMw3N_EhsQG1Q,New Generation Ink Tattoo Studio,707 W Lumsden Rd,Brandon,"Beauty & Spas, Tattoo",4.5,11,27.9216455,-82.2947677
HIiHe5jFaVEAquwvnQ86aA,Sullivan's Scrap Metals,451 Oakdale Ave,Hatboro,"Recycling Center, Local Services, Junkyards, Junk Removal & Hauling",1.5,9,40.1843262259,-75.0968764758
Wndkw2PinAwTgjeUJOTdCg,Old World Coffee Lab - Midtown,104 California Ave,Reno,"Food, Coffee Roasteries, Coffee & Tea",4.5,286,39.519929,-119.811697
biiDwA_7casFdD9thqtikA,Planned Parenthood - South Grand Health Center,3401 S Grand,St. Louis,"Education, Educational Services, Obstetricians & Gynecologists, Reproductive Health Services, Doctors, Medical Centers, Health & Medical",3.0,6,38.5958747,-90.2436103
Envz99GhwMkfMg7LzDQeUQ,Buddy Brew - Hyde Park,1605 W Snow Ave,Tampa,"Coffee Roasteries, Food, Coffee & Tea",4.0,148,27.9361321,-82.4761962
R1lzLuWy8hHSLXXC2JWEYg,Kaye Edmonton Clinic,11400 University Avenue,Edmonton,"Medical Centers, Sports Medicine, Doctors, Health & Medical",3.0,6,53.5189824654,-113.5274426761
ZuM1vcZ_ObCjCCGweYzItg,Green Locus,11961 Sheldon Rd,Tampa,"Gyms, Fitness & Instruction, Active Life, Yoga, Pilates, Barre Classes",5.0,38,28.0576236,-82.5821822
IDtJHnDQdrIcvFlWtrSEpg,Jazzy Kutz Salon & Boutique,"4901 Chef Menteur Hwy, Ste 1",New Orleans,"Hair Salons, Beauty & Spas, Shopping",3.5,5,30.007559,-90.0330177
nGYXglmKHgUcovuTHIg6_A,Food Drunk Food Truck,,New Orleans,"Event Planning & Services, Food, Barbeque, Caterers, Food Trucks, Restaurants",4.0,29,29.951066027,-90.0715321675
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,690 S Trooper Rd,Norristown,"Barbeque, Restaurants, Steakhouses, American (Traditional)",3.5,104,40.1274771937,-75.4040751479
Jvmj49D0GGnvCpjN0LXqEg,Angie's Restaurant,725 Cleveland St,Clearwater,"Breakfast & Brunch, Restaurants",4.0,55,27.9654261,-82.796093
a7_KZUJknqRA4DHQ3j9ofA,Slowdown Grillpub,4700 Pennell Rd,Aston,"Nightlife, Sports Bars, American (New), Bars, Restaurants",3.0,60,39.8594186,-75.4271676
G84WORbq6Muqq2SIthWOeQ,Avis Rent A Car,1625 National Guard Way,Reno,"Car Rental, Hotels & Travel",1.5,52,39.49894,-119.77855
4M4s1KkWwcuHFccdz4QCJQ,Pediatric Dental Care,"128 Holiday Ct, Ste 102",Franklin,"Health & Medical, General Dentistry, Pediatric Dentists, Cosmetic Dentists, Dentists, Professional Services",4.0,23,35.9174452,-86.8251996
gV89NXiZ3C0RNz1STGoWNQ,Fort Edmonton Park,7000 143 Street,Edmonton,"Landmarks & Historical Buildings, Parks, Active Life, Venues & Event Spaces, Public Services & Government, Arts & Entertainment, Museums, Amusement Parks, Event Planning & Services, Local Flavor",4.5,48,53.5033545784,-113.5735400447
